parent_id,method,matrix_count,direction_repeat,training_repeat,status,parameter_success,output_l1_error,coefficient_l1_norm,joint_parameter_error,angular_gaussian_nmse,logical_learning_queries,minimum_hidden_weight,run_id
T512_seed0,random_64_gaussian_ols_abs,12,0,4,complete,False,0.13247472219976225,1.0682599504608226,0.13247472219976225,0.00822022047747248,31193041414,0.03693994725092353,T512_seed0_repeat0_M12_random_64_OLS4_abs
T512_seed0,random_64_gaussian_ols,12,1,4,complete,False,0.1605727559638518,0.9733097954640768,0.1605727559638518,0.008240503763540631,31193041414,-0.04034019150144781,T512_seed0_repeat1_M12_random_64_OLS4
T512_seed0,random_64_gaussian_ols_abs,12,1,4,complete,False,0.1292447633630342,1.0706278424650504,0.1292447633630342,0.00822047186467484,31193041414,0.03732851279242636,T512_seed0_repeat1_M12_random_64_OLS4_abs
T512_seed0,random_64_gaussian_ols,12,2,4,complete,False,0.15768596143914576,0.9742106951406795,0.15768596143914576,0.008239023557476684,31193041414,-0.03786562740517666,T512_seed0_repeat2_M12_random_64_OLS4
T512_seed0,random_64_gaussian_ols_abs,12,2,4,complete,False,0.12834683932179042,1.0661406237797002,0.12834683932179042,0.008220073663460939,31193041414,0.03519989517442458,T512_seed0_repeat2_M12_random_64_OLS4_abs
T512_seed0,random_64_gaussian_ols,12,3,4,complete,False,0.15046518604041875,0.9760090693629,0.15046518604041875,0.008240683184640071,31193041414,-0.04004412607853327,T512_seed0_repeat3_M12_random_64_OLS4
T512_seed0,random_64_gaussian_ols_abs,12,3,4,complete,False,0.12261074522532794,1.0731780064585728,0.12261074522532794,0.008220782039125168,31193041414,0.03707486494604522,T512_seed0_repeat3_M12_random_64_OLS4_abs
T512_seed0,random_64_gaussian_ols,12,4,4,complete,False,0.1566850074768676,0.9741598809240664,0.1566850074768676,0.008239897355075337,31193041414,-0.03909602145748355,T512_seed0_repeat4_M12_random_64_OLS4
T512_seed0,random_64_gaussian_ols_abs,12,4,4,complete,False,0.12433105399468647,1.068477667137766,0.12433105399468647,0.008220418958301702,31193041414,0.03626072156105395,T512_seed0_repeat4_M12_random_64_OLS4_abs
T512_seed1,two_hessian,3,0,,complete,False,1.4626198404554416,1.648192969624981,5.046035681616077,2.715166758726856,31191992508,-3.505982473666129,T512_seed1_repeat0_M3_two_hessian
T512_seed1,best_single,3,0,,complete,False,1.4626198404554416,1.648192969624981,5.046035681616077,2.715166758726856,31191992568,-3.505982473666129,T512_seed1_repeat0_M3_best_single
T512_seed1,random_1,3,0,,complete,False,1.5297742834159418,1.648192969624983,7.436867752169181,5.981696273665347,31191992568,-5.069792630107468,T512_seed1_repeat0_M3_random_1
T512_seed1,random_64,3,0,,complete,False,1.5073185764524006,1.6481929696249802,3.557032093697943,1.6794904890851632,31191992568,-2.407321623779951,T512_seed1_repeat0_M3_random_64
T512_seed1,two_hessian,6,0,,complete,False,1.4626198404554416,1.648192969624981,5.046035681616077,2.715166758726856,31191992508,-3.505982473666129,T512_seed1_repeat0_M6_two_hessian
T512_seed1,best_single,6,0,,complete,False,1.5301865766656166,1.6481929696249804,2.6247350048160234,1.3419061116040107,31191992658,-1.550331369416602,T512_seed1_repeat0_M6_best_single
T512_seed1,random_1,6,0,,complete,False,1.58368378038116,1.64819296962498,2.013858590916348,1.2507074787068884,31191992658,-1.3624063642113906,T512_seed1_repeat0_M6_random_1
T512_seed1,random_64,6,0,,complete,False,1.5017565680281928,1.648192969624982,3.631748791509143,1.723492104630463,31191992658,-2.4681809869049247,T512_seed1_repeat0_M6_random_64
T512_seed1,two_hessian,12,0,,complete,False,1.4626198404554416,1.648192969624981,5.046035681616077,2.715166758726856,31191992508,-3.505982473666129,T512_seed1_repeat0_M12_two_hessian
T512_seed1,best_single,12,0,,complete,False,1.5301865766656166,1.6481929696249804,2.6247350048160234,1.3419061116040107,31191992838,-1.550331369416602,T512_seed1_repeat0_M12_best_single
T512_seed1,random_1,12,0,,complete,False,1.517948015129308,1.6481929696249824,2.5114207883573543,1.3938925808487745,31191992838,-1.654354610862663,T512_seed1_repeat0_M12_random_1
T512_seed1,random_64,12,0,,complete,False,1.517948015129308,1.6481929696249824,2.5114207883573543,1.3938925808487745,31191992838,-1.654354610862663,T512_seed1_repeat0_M12_random_64
T512_seed1,random_8,12,0,,complete,False,1.517948015129308,1.6481929696249824,2.5114207883573543,1.3938925808487745,31191992838,-1.654354610862663,T512_seed1_repeat0_M12_random_8
T512_seed1,random_32,12,0,,complete,False,1.517948015129308,1.6481929696249824,2.5114207883573543,1.3938925808487745,31191992838,-1.654354610862663,T512_seed1_repeat0_M12_random_32
T512_seed1,two_hessian,24,0,,complete,False,1.4626198404554416,1.648192969624981,5.046035681616077,2.715166758726856,31191992508,-3.505982473666129,T512_seed1_repeat0_M24_two_hessian
T512_seed1,best_single,24,0,,complete,False,1.5489367306220583,1.6481929696249804,5.221734005821539,2.47045101432864,31191993198,-3.3457588380737926,T512_seed1_repeat0_M24_best_single
T512_seed1,random_1,24,0,,complete,False,1.578416795806138,1.6481929696249809,2.6517104182505236,1.3604158932787318,31191993198,-1.8539215203479142,T512_seed1_repeat0_M24_random_1
T512_seed1,random_64,24,0,,complete,False,1.511619165215497,1.6481929696249809,2.7837449357834085,1.4563566741578917,31191993198,-1.8604694412842582,T512_seed1_repeat0_M24_random_64
T512_seed1,two_hessian,3,1,,complete,False,1.5305301995388787,1.6481929696249806,2.8274973513415986,1.3617267613025297,31191992508,-1.6418263296279574,T512_seed1_repeat1_M3_two_hessian
T512_seed1,best_single,3,1,,complete,False,1.5305301995388787,1.6481929696249806,2.8274973513415986,1.3617267613025297,31191992568,-1.6418263296279574,T512_seed1_repeat1_M3_best_single
T512_seed1,random_1,3,1,,complete,False,1.308109294452996,1.6481929696249815,2.2139864802633604,1.9080423001274862,31191992568,-1.4767035589214246,T512_seed1_repeat1_M3_random_1
T512_seed1,random_64,3,1,,complete,False,1.4992082331122407,1.648192969624981,2.3011028477094166,1.404103156194964,31191992568,-1.5176184199298988,T512_seed1_repeat1_M3_random_64
T512_seed1,two_hessian,6,1,,complete,False,1.5305301995388787,1.6481929696249806,2.8274973513415986,1.3617267613025297,31191992508,-1.6418263296279574,T512_seed1_repeat1_M6_two_hessian
T512_seed1,best_single,6,1,,complete,False,1.5522273402254272,1.64819296962498,7.958911171496721,7.0479650466638555,31191992658,-4.539360959214885,T512_seed1_repeat1_M6_best_single
T512_seed1,random_1,6,1,,complete,False,1.6695544993476399,1.6481929696249809,2.8738151598496473,1.2549173446119464,31191992658,-1.9718124852694472,T512_seed1_repeat1_M6_random_1
T512_seed1,random_64,6,1,,complete,False,1.5167127262620208,1.6481929696249815,3.3269795380369924,1.5811505590080719,31191992658,-2.239745091113979,T512_seed1_repeat1_M6_random_64
T512_seed1,two_hessian,12,1,,complete,False,1.5305301995388787,1.6481929696249806,2.8274973513415986,1.3617267613025297,31191992508,-1.6418263296279574,T512_seed1_repeat1_M12_two_hessian
T512_seed1,best_single,12,1,,complete,False,1.547497115143758,1.6481929696249817,5.143401456516583,2.4247695837613756,31191992838,-3.332134588222273,T512_seed1_repeat1_M12_best_single
T512_seed1,random_1,12,1,,complete,False,1.536624746136129,1.64819296962498,3.3188033748919303,1.2680767217248219,31191992838,-2.5433601187497494,T512_seed1_repeat1_M12_random_1
T512_seed1,random_64,12,1,,complete,False,1.5158267648629988,1.648192969624979,2.7281904290631585,1.4403731887369458,31191992838,-1.8260553585495969,T512_seed1_repeat1_M12_random_64
T512_seed1,random_8,12,1,,complete,False,1.5106273054923334,1.6481929696249822,2.526954152100031,1.4113133376382185,31191992838,-1.6717633567033237,T512_seed1_repeat1_M12_random_8
T512_seed1,random_32,12,1,,complete,False,1.5399305074064737,1.648192969624981,3.3997003186050674,1.5609281913883613,31191992838,-2.289859696112083,T512_seed1_repeat1_M12_random_32
T512_seed1,two_hessian,24,1,,complete,False,1.5305301995388787,1.6481929696249806,2.8274973513415986,1.3617267613025297,31191992508,-1.6418263296279574,T512_seed1_repeat1_M24_two_hessian
T512_seed1,best_single,24,1,,complete,False,1.547497115143758,1.6481929696249817,5.143401456516583,2.4247695837613756,31191993198,-3.332134588222273,T512_seed1_repeat1_M24_best_single
T512_seed1,random_1,24,1,,complete,False,1.4156351279941275,1.6481929696249782,2.5534373613346113,1.589638016384645,31191993198,-1.709345824764621,T512_seed1_repeat1_M24_random_1
T512_seed1,random_64,24,1,,complete,False,1.5198677501524824,1.6481929696249815,3.27708547335297,1.5655557475437871,31191993198,-2.214150235894626,T512_seed1_repeat1_M24_random_64
T512_seed1,two_hessian,3,2,,complete,False,1.5315970031491564,1.6481929696249806,2.6800734622976723,1.3561360450327218,31191992508,-1.6364026760391999,T512_seed1_repeat2_M3_two_hessian
T512_seed1,best_single,3,2,,complete,False,1.5643184210022194,1.6481929696249813,9.63334612420433,18.203446529443415,31191992568,-7.299732332990946,T512_seed1_repeat2_M3_best_single
T512_seed1,random_1,3,2,,complete,False,1.529927573166702,1.648192969624983,2.5497977661172793,1.3219168714165301,31191992568,-1.4152197128795705,T512_seed1_repeat2_M3_random_1
T512_seed1,random_64,3,2,,complete,False,1.511000746125399,1.6481929696249809,4.106479748826432,1.923202801032277,31191992568,-2.80451428274536,T512_seed1_repeat2_M3_random_64
T512_seed1,two_hessian,6,2,,complete,False,1.5315970031491564,1.6481929696249806,2.6800734622976723,1.3561360450327218,31191992508,-1.6364026760391999,T512_seed1_repeat2_M6_two_hessian
T512_seed1,best_single,6,2,,complete,False,1.5496015333260793,1.6481929696249806,5.305004515514299,2.509451892522345,31191992658,-3.3124324827458818,T512_seed1_repeat2_M6_best_single
T512_seed1,random_1,6,2,,complete,False,1.54146080109048,1.64819296962498,1.54146080109048,1.3255055772374587,31191992658,-0.8755901049378841,T512_seed1_repeat2_M6_random_1
T512_seed1,random_64,6,2,,complete,False,1.535928943178479,1.6481929696249826,3.577914083643307,1.6266006818909946,31191992658,-2.4101712266658852,T512_seed1_repeat2_M6_random_64
T512_seed1,two_hessian,12,2,,complete,False,1.5315970031491564,1.6481929696249806,2.6800734622976723,1.3561360450327218,31191992508,-1.6364026760391999,T512_seed1_repeat2_M12_two_hessian
T512_seed1,best_single,12,2,,complete,False,1.5496015333260793,1.6481929696249806,5.305004515514299,2.509451892522345,31191992838,-3.3124324827458818,T512_seed1_repeat2_M12_best_single
T512_seed1,random_1,12,2,,complete,False,1.4093298924977748,1.6481929696249824,5.811441571667993,3.6335087221368063,31191992838,-4.034572945218649,T512_seed1_repeat2_M12_random_1
T512_seed1,random_64,12,2,,complete,False,1.5090314730607892,1.648192969624982,4.405155564234106,2.0979274369190826,31191992838,-3.0148159427624006,T512_seed1_repeat2_M12_random_64
T512_seed1,random_8,12,2,,complete,False,1.6078544154503662,1.6481929696249809,3.429002589090638,1.4855349138683258,31191992838,-2.3647807027908048,T512_seed1_repeat2_M12_random_8
T512_seed1,random_32,12,2,,complete,False,1.5090314730607892,1.648192969624982,4.405155564234106,2.0979274369190826,31191992838,-3.0148159427624006,T512_seed1_repeat2_M12_random_32
T512_seed1,two_hessian,24,2,,complete,False,1.5315970031491564,1.6481929696249806,2.6800734622976723,1.3561360450327218,31191992508,-1.6364026760391999,T512_seed1_repeat2_M24_two_hessian
T512_seed1,best_single,24,2,,complete,False,1.5496015333260793,1.6481929696249806,5.305004515514299,2.509451892522345,31191993198,-3.3124324827458818,T512_seed1_repeat2_M24_best_single
T512_seed1,random_1,24,2,,complete,False,1.5132341184775486,1.6481929696249809,1.9395134802387666,1.3350022098060106,31191993198,-1.1868336573397862,T512_seed1_repeat2_M24_random_1
T512_seed1,random_64,24,2,,complete,False,1.5494834610105945,1.6481929696249797,2.7415384103513705,1.3834873094936964,31191993198,-1.8352340844814417,T512_seed1_repeat2_M24_random_64
T512_seed1,two_hessian,3,3,,complete,False,1.4648332451664356,1.6481929696249795,2.3385222661963914,1.4735727490781498,31191992508,-1.5586265444232204,T512_seed1_repeat3_M3_two_hessian
T512_seed1,best_single,3,3,,complete,False,1.5309822928502252,1.6481929696249786,3.2497335125536186,1.4275410562284616,31191992568,-1.8340255025932428,T512_seed1_repeat3_M3_best_single
T512_seed1,random_1,3,3,,complete,False,1.5600906030664081,1.64819296962498,3.9076082094981452,1.9175897077304582,31191992568,-2.8405569808886955,T512_seed1_repeat3_M3_random_1
T512_seed1,random_64,3,3,,complete,False,1.5781529902897455,1.6481929696249809,2.715677554429614,1.361074905915868,31191992568,-1.8794291936976866,T512_seed1_repeat3_M3_random_64
T512_seed1,two_hessian,6,3,,complete,False,1.4648332451664356,1.6481929696249795,2.3385222661963914,1.4735727490781498,31191992508,-1.5586265444232204,T512_seed1_repeat3_M6_two_hessian
T512_seed1,best_single,6,3,,complete,False,1.5309822928502252,1.6481929696249786,3.2497335125536186,1.4275410562284616,31191992658,-1.8340255025932428,T512_seed1_repeat3_M6_best_single
T512_seed1,random_1,6,3,,complete,False,1.8060951750538219,1.6481929696249822,2.745475916477528,1.566821675718268,31191992658,-1.8539321066344452,T512_seed1_repeat3_M6_random_1
T512_seed1,random_64,6,3,,complete,False,1.5073816550714534,1.6481929696249793,2.326364460930378,1.3919702304285184,31191992658,-1.5333652228828902,T512_seed1_repeat3_M6_random_64
T512_seed1,two_hessian,12,3,,complete,False,1.4648332451664356,1.6481929696249795,2.3385222661963914,1.4735727490781498,31191992508,-1.5586265444232204,T512_seed1_repeat3_M12_two_hessian
T512_seed1,best_single,12,3,,complete,False,1.5514018808207377,1.64819296962498,9.894583597053114,14.732538179026884,31191992838,-5.454312476586206,T512_seed1_repeat3_M12_best_single
T512_seed1,random_1,12,3,,complete,False,1.529379704048838,1.6481929696249795,4.725547250004406,2.232608276035183,31191992838,-3.1932585213301543,T512_seed1_repeat3_M12_random_1
T512_seed1,random_64,12,3,,complete,False,1.5953430869761935,1.6481929696249824,2.9032598470875777,1.3547173685562548,31191992838,-1.982375925946746,T512_seed1_repeat3_M12_random_64
T512_seed1,random_8,12,3,,complete,False,1.5866962702901461,1.64819296962498,2.3800855758350425,1.2947615765386011,31191992838,-1.646521513736037,T512_seed1_repeat3_M12_random_8
T512_seed1,random_32,12,3,,complete,False,1.5953430869761935,1.6481929696249824,2.9032598470875777,1.3547173685562548,31191992838,-1.982375925946746,T512_seed1_repeat3_M12_random_32
T512_seed1,two_hessian,24,3,,complete,False,1.4648332451664356,1.6481929696249795,2.3385222661963914,1.4735727490781498,31191992508,-1.5586265444232204,T512_seed1_repeat3_M24_two_hessian
T512_seed1,best_single,24,3,,complete,False,1.5514018808207377,1.64819296962498,9.894583597053114,14.732538179026884,31191993198,-5.454312476586206,T512_seed1_repeat3_M24_best_single
T512_seed1,random_1,24,3,,complete,False,1.6012233833917073,1.6481929696249815,1.6012233833917073,1.2516384939188352,31191993198,-0.166162883307576,T512_seed1_repeat3_M24_random_1
T512_seed1,random_64,24,3,,complete,False,1.5248944106193432,1.6481929696249815,3.924590939980853,1.8070994172387014,31191993198,-2.67764653675483,T512_seed1_repeat3_M24_random_64
T512_seed1,two_hessian,3,4,,complete,False,1.6008094194715332,1.6481929696249822,2.448539653721959,1.2709782108772734,31191992508,-1.6723120415176125,T512_seed1_repeat4_M3_two_hessian
T512_seed1,best_single,3,4,,complete,False,1.552168089437608,1.6481929696249822,374.50469981703714,22005381.208336316,31191992568,-183.48535892721034,T512_seed1_repeat4_M3_best_single
T512_seed1,random_1,3,4,,complete,False,1.5766505154104395,1.6481929696249813,2.2062436599831177,1.2905648978551072,31191992568,-1.5253110608877292,T512_seed1_repeat4_M3_random_1
T512_seed1,random_64,3,4,,complete,False,1.5169651993709854,1.6481929696249813,2.2228609089786318,1.363290182884137,31191992568,-1.4568808455355473,T512_seed1_repeat4_M3_random_64
T512_seed1,two_hessian,6,4,,complete,False,1.6008094194715332,1.6481929696249822,2.448539653721959,1.2709782108772734,31191992508,-1.6723120415176125,T512_seed1_repeat4_M6_two_hessian
T512_seed1,best_single,6,4,,complete,False,1.552168089437608,1.6481929696249822,374.50469981703714,22005381.208336316,31191992658,-183.48535892721034,T512_seed1_repeat4_M6_best_single
T512_seed1,random_1,6,4,,complete,False,1.552641499763571,1.6481929696249806,1.552641499763571,1.3023944691603617,31191992658,-0.6350396176031311,T512_seed1_repeat4_M6_random_1
T512_seed1,random_64,6,4,,complete,False,1.52739889594356,1.648192969624982,3.384759387579848,1.5817443475734279,31191992658,-2.2840068355243495,T512_seed1_repeat4_M6_random_64
T512_seed1,two_hessian,12,4,,complete,False,1.6008094194715332,1.6481929696249822,2.448539653721959,1.2709782108772734,31191992508,-1.6723120415176125,T512_seed1_repeat4_M12_two_hessian
T512_seed1,best_single,12,4,,complete,False,1.5674233150925767,1.6481929696249829,4.80214636856989,2.562005339363236,31191992838,-3.508734101983146,T512_seed1_repeat4_M12_best_single
T512_seed1,random_1,12,4,,complete,False,1.628008070813142,1.648192969624982,4.210718472234569,1.8160358298255106,31191992838,-2.942033518807287,T512_seed1_repeat4_M12_random_1
T512_seed1,random_64,12,4,,complete,False,1.5122503721961371,1.6481929696249809,3.1295224639205976,1.5407999906385994,31191992838,-2.115938491653874,T512_seed1_repeat4_M12_random_64
T512_seed1,random_8,12,4,,complete,False,1.4969583657962537,1.6481929696249815,4.448342352111041,2.161644463939915,31191992838,-3.058876699902329,T512_seed1_repeat4_M12_random_8
T512_seed1,random_32,12,4,,complete,False,1.5122503721961371,1.6481929696249809,3.1295224639205976,1.5407999906385994,31191992838,-2.115938491653874,T512_seed1_repeat4_M12_random_32
T512_seed1,two_hessian,24,4,,complete,False,1.6008094194715332,1.6481929696249822,2.448539653721959,1.2709782108772734,31191992508,-1.6723120415176125,T512_seed1_repeat4_M24_two_hessian
T512_seed1,best_single,24,4,,complete,False,1.5503237171018451,1.6481929696249817,5.839499874517831,3.0263915284079883,31191993198,-3.5241792474159555,T512_seed1_repeat4_M24_best_single
T512_seed1,random_1,24,4,,complete,False,1.648043938022316,1.6481929696249815,3.848015024107675,1.6052745501968044,31191993198,-2.6856475388114296,T512_seed1_repeat4_M24_random_1
T512_seed1,random_64,24,4,,complete,False,1.505334305254051,1.648192969624982,2.8988372394780537,1.4965383936364367,31191993198,-1.952524333682119,T512_seed1_repeat4_M24_random_64
T512_seed1,random_64_gaussian_ols,12,0,0,complete,False,0.4433580521352848,0.6833338945008502,2.5114207883573543,0.04626043249849464,31193041414,-1.654354610862663,T512_seed1_repeat0_M12_random_64_OLS0
T512_seed1,random_64_gaussian_ols_abs,12,0,0,complete,False,0.5490872197135286,1.5490872197135286,0.5490872197135286,0.0441696996925669,31193041414,0.025066467269066497,T512_seed1_repeat0_M12_random_64_OLS0_abs
T512_seed1,random_64_gaussian_ols,12,1,0,complete,False,0.4309647870062176,0.676763438443544,2.7281904290631585,0.04642633228806721,31193041414,-1.8260553585495969,T512_seed1_repeat1_M12_random_64_OLS0
T512_seed1,random_64_gaussian_ols_abs,12,1,0,complete,False,0.6180328560207214,1.6180328560207213,0.6180328560207214,0.04409689534659636,31193041414,0.02458356232236411,T512_seed1_repeat1_M12_random_64_OLS0_abs
T512_seed1,random_64_gaussian_ols,12,2,0,complete,False,0.38286953753430125,0.6487230374587588,4.405155564234106,0.04701460615343645,31193041414,-3.0148159427624006,T512_seed1_repeat2_M12_random_64_OLS0
T512_seed1,random_64_gaussian_ols_abs,12,2,0,complete,False,0.7404496725331704,1.7404496725331704,0.7404496725331704,0.0438195490597431,31193041414,0.023080096579748237,T512_seed1_repeat2_M12_random_64_OLS0_abs
T512_seed1,random_64_gaussian_ols,12,3,0,complete,False,0.5303398713024285,0.6002276512781171,2.9032598470875777,0.04666117572542955,31193041414,-1.982375925946746,T512_seed1_repeat3_M12_random_64_OLS0
T512_seed1,random_64_gaussian_ols_abs,12,3,0,complete,False,0.8259927635798343,1.825992763579834,0.8259927635798343,0.04405132238244891,31193041414,0.03789368855790488,T512_seed1_repeat3_M12_random_64_OLS0_abs
T512_seed1,random_64_gaussian_ols,12,4,0,complete,False,0.41417572922664714,0.6697268435675796,3.1295224639205976,0.046609619345341066,31193041414,-2.115938491653874,T512_seed1_repeat4_M12_random_64_OLS0
T512_seed1,random_64_gaussian_ols_abs,12,4,0,complete,False,0.6669949626867315,1.6669949626867315,0.6669949626867315,0.044004589159029356,31193041414,0.02387257838344073,T512_seed1_repeat4_M12_random_64_OLS0_abs
T512_seed1,random_64_gaussian_ols,12,0,1,complete,False,0.39529589870177795,0.6047041012982219,2.5114207883573543,0.05305792409485737,31193041414,-1.654354610862663,T512_seed1_repeat0_M12_random_64_OLS1
T512_seed1,random_64_gaussian_ols_abs,12,0,1,complete,False,0.47443884035195,1.4516337707320641,0.47443884035195,0.05335794743888188,31193041414,0.025066467269066497,T512_seed1_repeat0_M12_random_64_OLS1_abs
T512_seed1,random_64_gaussian_ols,12,1,1,complete,False,0.4019665498507863,0.5980334501492137,2.7281904290631585,0.05299498848745942,31193041414,-1.8260553585495969,T512_seed1_repeat1_M12_random_64_OLS1
T512_seed1,random_64_gaussian_ols_abs,12,1,1,complete,False,0.5618841985711391,1.518300212060661,0.5618841985711391,0.0534146601994047,31193041414,0.02458356232236411,T512_seed1_repeat1_M12_random_64_OLS1_abs
T512_seed1,random_64_gaussian_ols,12,2,1,complete,False,0.4308505455461017,0.5691494544538982,4.405155564234106,0.05280991280026203,31193041414,-3.0148159427624006,T512_seed1_repeat2_M12_random_64_OLS1
T512_seed1,random_64_gaussian_ols_abs,12,2,1,complete,False,0.7582569917476287,1.6321376653615374,0.7582569917476287,0.05365548103944489,31193041414,0.023080096579748237,T512_seed1_repeat2_M12_random_64_OLS1_abs
T512_seed1,random_64_gaussian_ols,12,3,1,complete,False,0.4796020024249499,0.5203979975750501,2.9032598470875777,0.05295108901233121,31193041414,-1.982375925946746,T512_seed1_repeat3_M12_random_64_OLS1
T512_seed1,random_64_gaussian_ols_abs,12,3,1,complete,False,0.7491501216542682,1.7154373507201812,0.7491501216542682,0.0535328795497745,31193041414,0.03789368855790488,T512_seed1_repeat3_M12_random_64_OLS1_abs
T512_seed1,random_64_gaussian_ols,12,4,1,complete,False,0.40918344692446934,0.5908165530755306,3.1295224639205976,0.052931678193275454,31193041414,-2.115938491653874,T512_seed1_repeat4_M12_random_64_OLS1
T512_seed1,random_64_gaussian_ols_abs,12,4,1,complete,False,0.6339106770374088,1.5646320043207944,0.6339106770374088,0.053487810125087264,31193041414,0.02387257838344073,T512_seed1_repeat4_M12_random_64_OLS1_abs
T512_seed1,random_64_gaussian_ols,12,0,2,complete,False,0.39895589269339926,0.6010441073066006,2.5114207883573543,0.05284499508556139,31193041414,-1.654354610862663,T512_seed1_repeat0_M12_random_64_OLS2
T512_seed1,random_64_gaussian_ols_abs,12,0,2,complete,False,0.540674206711659,1.5089333998898855,0.540674206711659,0.050749937803035106,31193041414,0.025066467269066497,T512_seed1_repeat0_M12_random_64_OLS2_abs
T512_seed1,random_64_gaussian_ols,12,1,2,complete,False,0.40636198717258637,0.5936380128274136,2.7281904290631585,0.052949142212224395,31193041414,-1.8260553585495969,T512_seed1_repeat1_M12_random_64_OLS2
T512_seed1,random_64_gaussian_ols_abs,12,1,2,complete,False,0.6349943304675196,1.5816938287567472,0.6349943304675196,0.05070042890729118,31193041414,0.02458356232236411,T512_seed1_repeat1_M12_random_64_OLS2_abs
T512_seed1,random_64_gaussian_ols,12,2,2,complete,False,0.4378843592876897,0.5621156407123102,4.405155564234106,0.05332814842589891,31193041414,-3.0148159427624006,T512_seed1_repeat2_M12_random_64_OLS2
T512_seed1,random_64_gaussian_ols_abs,12,2,2,complete,False,0.8482225258915819,1.708406975702,0.8482225258915819,0.05056297849325889,31193041414,0.023080096579748237,T512_seed1_repeat2_M12_random_64_OLS2_abs
T512_seed1,random_64_gaussian_ols,12,3,2,complete,False,0.4868826222470823,0.5131173777529177,2.9032598470875777,0.05309282623505544,31193041414,-1.982375925946746,T512_seed1_repeat3_M12_random_64_OLS2
T512_seed1,random_64_gaussian_ols_abs,12,3,2,complete,False,0.8340969888402159,1.7894140248443682,0.8340969888402159,0.050646082947013345,31193041414,0.03789368855790488,T512_seed1_repeat3_M12_random_64_OLS2_abs
T512_seed1,random_64_gaussian_ols,12,4,2,complete,False,0.41440265222603634,0.5855973477739637,3.1295224639205976,0.053069065797614993,31193041414,-2.115938491653874,T512_seed1_repeat4_M12_random_64_OLS2
T512_seed1,random_64_gaussian_ols_abs,12,4,2,complete,False,0.7130361440353641,1.6329495387740414,0.7130361440353641,0.05065042653464809,31193041414,0.02387257838344073,T512_seed1_repeat4_M12_random_64_OLS2_abs
T512_seed1,random_64_gaussian_ols,12,0,3,complete,False,0.44505223816296735,0.6758752848357013,2.5114207883573543,0.05188358452086794,31193041414,-1.654354610862663,T512_seed1_repeat0_M12_random_64_OLS3
T512_seed1,random_64_gaussian_ols_abs,12,0,3,complete,False,0.9840775764600612,1.984077576460061,0.9840775764600612,0.04911681990886,31193041414,0.025066467269066497,T512_seed1_repeat0_M12_random_64_OLS3_abs
T512_seed1,random_64_gaussian_ols,12,1,3,complete,False,0.42661425370928735,0.6626127476426464,2.7281904290631585,0.05190919708861517,31193041414,-1.8260553585495969,T512_seed1_repeat1_M12_random_64_OLS3
T512_seed1,random_64_gaussian_ols_abs,12,1,3,complete,False,1.0918797537008593,2.0918797537008595,1.0918797537008593,0.048949064360986894,31193041414,0.02458356232236411,T512_seed1_repeat1_M12_random_64_OLS3_abs
T512_seed1,random_64_gaussian_ols,12,2,3,complete,False,0.3922258722879348,0.6077741277120651,4.405155564234106,0.05201708741191105,31193041414,-3.0148159427624006,T512_seed1_repeat2_M12_random_64_OLS3
T512_seed1,random_64_gaussian_ols_abs,12,2,3,complete,False,1.3067281789597167,2.272714675545799,1.3067281789597167,0.048411358002243575,31193041414,0.023080096579748237,T512_seed1_repeat2_M12_random_64_OLS3_abs
T512_seed1,random_64_gaussian_ols,12,3,3,complete,False,0.5146292649972379,0.5782317892154465,2.9032598470875777,0.051951043552512156,31193041414,-1.982375925946746,T512_seed1_repeat3_M12_random_64_OLS3
T512_seed1,random_64_gaussian_ols_abs,12,3,3,complete,False,1.3584395916194214,2.3584395916194216,1.3584395916194214,0.04875732497404267,31193041414,0.03789368855790488,T512_seed1_repeat3_M12_random_64_OLS3_abs
T512_seed1,random_64_gaussian_ols,12,4,3,complete,False,0.4025568944843802,0.6473416227740563,3.1295224639205976,0.05194210372965015,31193041414,-2.115938491653874,T512_seed1_repeat4_M12_random_64_OLS3
T512_seed1,random_64_gaussian_ols_abs,12,4,3,complete,False,1.1667327735156092,2.1667327735156094,1.1667327735156092,0.04876723803387915,31193041414,0.02387257838344073,T512_seed1_repeat4_M12_random_64_OLS3_abs
T512_seed1,random_64_gaussian_ols,12,0,4,complete,False,0.6344197199517945,0.8567605481944487,2.5114207883573543,0.08505439430540637,31193041414,-1.654354610862663,T512_seed1_repeat0_M12_random_64_OLS4
T512_seed1,random_64_gaussian_ols_abs,12,0,4,complete,False,0.7599882579111984,1.7599882579111985,0.7599882579111984,0.07211576087868125,31193041414,0.025066467269066497,T512_seed1_repeat0_M12_random_64_OLS4_abs
T512_seed1,random_64_gaussian_ols,12,1,4,complete,False,0.6236749579891907,0.8516101374074692,2.7281904290631585,0.08611269258237049,31193041414,-1.8260553585495969,T512_seed1_repeat1_M12_random_64_OLS4
T512_seed1,random_64_gaussian_ols_abs,12,1,4,complete,False,0.8375548585961048,1.8375548585961048,0.8375548585961048,0.07133985451607228,31193041414,0.02458356232236411,T512_seed1_repeat1_M12_random_64_OLS4_abs
T512_seed1,random_64_gaussian_ols,12,2,4,complete,False,0.583143431888415,0.8304352040123827,4.405155564234106,0.09028840785408788,31193041414,-3.0148159427624006,T512_seed1_repeat2_M12_random_64_OLS4
